HS2,2024_imports,2024_duty,CTY_NAME,CTY_CODE,2025_tariff_increase,2024_tariff
01,17384203.0,0.0,JAPAN,5880,10.0,0.0
02,72174190.0,13110165.0,JAPAN,5880,10.0,18.16461674180202
03,417918617.0,98366.0,JAPAN,5880,10.0,0.023537118472039736
04,942958.0,105767.0,JAPAN,5880,10.0,11.216512294290943
05,1813004.0,2761.0,JAPAN,5880,9.944842923678051,0.15228868772490298
06,3082731.0,82876.0,JAPAN,5880,10.0,2.6883954519547766
07,9359177.0,463404.0,JAPAN,5880,10.0,4.95133279347105
08,1140230.0,24688.0,JAPAN,5880,10.0,2.1651772010910078
09,111402054.0,150400.0,JAPAN,5880,10.0,0.1350064874028265
10,16065922.0,134824.0,JAPAN,5880,10.0,0.8391924223209847
11,4228428.0,24694.0,JAPAN,5880,10.0,0.5839995383627202
12,13432965.0,1996.0,JAPAN,5880,10.0,0.014858968217366753
13,14331418.0,85354.0,JAPAN,5880,10.0,0.595572608376924
14,273203.0,0.0,JAPAN,5880,10.0,0.0
15,69162052.0,423513.0,JAPAN,5880,10.0,0.6123488065391698
16,66955412.0,342674.0,JAPAN,5880,10.0,0.5117943266483074
17,24964038.0,994132.0,JAPAN,5880,10.0,3.9822563961807784
18,10477290.0,588790.0,JAPAN,5880,10.0,5.61967837102915
19,132507208.0,3365295.0,JAPAN,5880,10.0,2.5397071229513792
20,61281964.0,3796255.0,JAPAN,5880,10.0,6.194734555178421
21,207388240.0,12658467.0,JAPAN,5880,10.0,6.10375352045034
22,258526437.0,650332.0,JAPAN,5880,10.0,0.2515533836874099
23,7805338.0,31231.0,JAPAN,5880,10.0,0.4001236077156428
24,8257.0,426.0,JAPAN,5880,10.0,5.159258810706067
25,27829616.0,3568.0,JAPAN,5880,3.0786339272521763,0.012820873992655881
26,59906935.0,0.0,JAPAN,5880,9.970936086114238,0.0
27,497498717.0,1739820.0,JAPAN,5880,8.649459170364052,0.3497134646881913
28,469947611.0,6537000.0,JAPAN,5880,8.43137661997818,1.3910061136580605
29,1415229975.0,46623201.0,JAPAN,5880,7.429247370202146,3.2943904399707193
30,7478281146.0,43833.0,JAPAN,5880,9.910990027386703,0.0005861373642450645
31,21270612.0,0.0,JAPAN,5880,9.784388902397355,0.0
32,389988699.0,12381575.0,JAPAN,5880,9.400485858694074,3.174854818036663
33,239548593.0,326683.0,JAPAN,5880,10.0,0.13637441819581048
34,188804177.0,3711730.0,JAPAN,5880,9.95046576750259,1.965915192649578
35,163417646.0,1442568.0,JAPAN,5880,10.0,0.8827492228103689
36,1074854.0,12019.0,JAPAN,5880,10.0,1.118198378570485
37,986630290.0,2273739.0,JAPAN,5880,10.0,0.23045501674188412
38,3193468217.0,14477366.0,JAPAN,5880,10.0,0.45334304324469815
39,2494261756.0,117064719.0,JAPAN,5880,9.956308194303245,4.693361421206027
40,2341962389.0,65825034.0,JAPAN,5880,18.1480171712527,2.810678527937709
41,225369.0,24828.0,JAPAN,5880,10.0,11.016599443579196
42,18963837.0,1807606.0,JAPAN,5880,10.0,9.531857925165673
43,33308.0,1406.0,JAPAN,5880,10.0,4.221208118169809
44,36422666.0,378152.0,JAPAN,5880,9.897976990481697,1.0382326214121722
45,475541.0,0.0,JAPAN,5880,10.0,0.0
46,469037.0,22007.0,JAPAN,5880,10.0,4.691953939667873
47,4656.0,0.0,JAPAN,5880,10.0,0.0
48,168693247.0,0.0,JAPAN,5880,9.996004404373105,0.0
49,72227387.0,0.0,JAPAN,5880,9.980615524690101,0.0
50,1226451.0,442.0,JAPAN,5880,10.0,0.036038944890582666
51,1883445.0,232409.0,JAPAN,5880,10.0,12.339569246779174
52,34053066.0,2468483.0,JAPAN,5880,10.0,7.248930243168118
53,424541.0,2125.0,JAPAN,5880,10.0,0.500540583830537
54,67768538.0,5901964.0,JAPAN,5880,10.0,8.709002988968125
55,62981083.0,3854302.0,JAPAN,5880,10.0,6.119777267088278
56,171906674.0,692337.0,JAPAN,5880,10.0,0.40274003556138843
57,1140139.0,29904.0,JAPAN,5880,10.0,2.6228380925483648
58,8974861.0,548404.0,JAPAN,5880,10.0,6.110445610243991
59,134137207.0,4364386.0,JAPAN,5880,10.0,3.2536729350567137
60,8565856.0,861453.0,JAPAN,5880,10.0,10.056823276039195
61,29406759.0,4959787.0,JAPAN,5880,10.0,16.86614631690626
62,61741797.0,9780727.0,JAPAN,5880,10.0,15.841338404841052
63,19043957.0,1132633.0,JAPAN,5880,10.0,5.947466695078129
64,3315834.0,322355.0,JAPAN,5880,10.0,9.721686911950357
65,36385660.0,93469.0,JAPAN,5880,10.0,0.25688416810358805
66,32033.0,1775.0,JAPAN,5880,10.0,5.54116067805076
67,268263.0,6293.0,JAPAN,5880,10.0,2.3458322616238543
68,351691061.0,787968.0,JAPAN,5880,10.0,0.22405118792598486
69,431610369.0,8371294.0,JAPAN,5880,10.0,1.9395488619505339
70,260066957.0,9051402.0,JAPAN,5880,11.08868126987774,3.480412161703419
71,291951634.0,3548743.0,JAPAN,5880,10.0,1.2155242809841578
72,1159883784.0,10035975.0,JAPAN,5880,9.980765728163677,0.8652569454320435
73,1739332265.0,27725231.0,JAPAN,5880,25.455421172791272,1.5940157931814136
74,192251906.0,2806624.0,JAPAN,5880,2.6118521290498937,1.4598679713479668
75,215004538.0,3978888.0,JAPAN,5880,8.517788912901922,1.850606520686554
76,177778584.0,15462141.0,JAPAN,5880,17.605845032492777,8.697414869723566
78,122853.0,3478.0,JAPAN,5880,10.0,2.8310256973781676
79,2178545.0,52312.0,JAPAN,5880,3.848059140389572,2.40123568712145
80,21425217.0,482105.0,JAPAN,5880,8.999542921782309,2.250175575817972
81,472358180.0,52585921.0,JAPAN,5880,9.617191026521441,11.132636890082013
82,697701010.0,17599222.0,JAPAN,5880,10.0,2.5224590114897496
83,481497113.0,10568811.0,JAPAN,5880,25.284890815118967,2.19498948480715
84,35195499650.0,228166410.0,JAPAN,5880,13.530660877263609,0.6482829119318952
85,17623688801.0,210204333.0,JAPAN,5880,12.835911720545365,1.192737430702207
